1,Colonia Jardín,https://en.wikipedia.org/wiki/Colonia_Jard%C3%ADn_(Madrid_Metro),40.3969795,-3.7746114
2,Ciudad de la Imagen,https://en.wikipedia.org/wiki/Ciudad_de_la_Imagen_(Madrid_Metro),40.3970875,-3.7839922
3,José Isbert,https://en.wikipedia.org/wiki/Jos%C3%A9_Isbert_(Madrid_Metro),40.3952543,-3.7899332
4,Ciudad del Cine,https://en.wikipedia.org/wiki/Ciudad_del_Cine_(Madrid_Metro),40.394549,-3.795569
5,Cocheras,https://en.wikipedia.org/wiki/Cocheras_(Madrid_Metro),40.3968792,-3.8038565
6,Retamares,https://en.wikipedia.org/wiki/Retamares_(Madrid_Metro),40.3987169,-3.8167461
7,Montepríncipe,https://en.wikipedia.org/wiki/Montepr%C3%ADncipe_(Madrid_Metro),40.3979232,-3.8358023
8,Ventorro del Cano,https://en.wikipedia.org/wiki/Ventorro_del_Cano_(Madrid_Metro),40.3942037,-3.8381129
9,Prado del Espino,https://en.wikipedia.org/wiki/Prado_del_Espino_(Madrid_Metro),40.3950165,-3.8477379
10,Cantabria,https://en.wikipedia.org/wiki/Cantabria_(Madrid_Metro),40.3952897,-3.8643908
11,Ferial del Boradilla,https://en.wikipedia.org/wiki/Ferial_del_Boradilla_(Madrid_Metro),40.4019606,-3.879383
12,Boadilla Centro,https://en.wikipedia.org/wiki/Boadilla_Centro_(Madrid_Metro),40.407161,-3.8800414
13,Nuevo Mundo,https://en.wikipedia.org/wiki/Nuevo_Mundo_(Madrid_Metro),40.4056417,-3.8857593
14,Siglo XXI,https://en.wikipedia.org/wiki/Siglo_XXI_(Madrid_Metro),40.4051294,-3.8926349
15,Infante Don Luís,https://en.wikipedia.org/wiki/Infante_Don_Lu%C3%ADs_(Madrid_Metro),40.4059483,-3.8974068
16,Puerta de Boadilla,https://en.wikipedia.org/wiki/Puerta_de_Boadilla_(Madrid_Metro),40.4077726,-3.9037832
,
