1,Paco de Lucía,https://en.wikipedia.org/wiki/Paco_de_Luc%C3%ADa_(Madrid_Metro),40.4995522,-3.709039
2,Mirasierra,https://en.wikipedia.org/wiki/Mirasierra_(Madrid_Metro),40.4910935,-3.7163508
3,Herrera Oria,https://en.wikipedia.org/wiki/Herrera_Oria_(Madrid_Metro),40.4846443,-3.7075242
4,Barrio del Pilar,https://en.wikipedia.org/wiki/Barrio_del_Pilar_(Madrid_Metro),40.4768864,-3.7031628
5,Ventilla,https://en.wikipedia.org/wiki/Ventilla_(Madrid_Metro),40.4694349,-3.6958778
6,Plaza de Castilla,https://en.wikipedia.org/wiki/Plaza_de_Castilla_(Madrid_Metro),40.4668983,-3.6891989
7,Duque de Pastrana,https://en.wikipedia.org/wiki/Duque_de_Pastrana_(Madrid_Metro),40.4676242,-3.679168
8,Pío XII,https://en.wikipedia.org/wiki/P%C3%ADo_XII_(Madrid_Metro),40.4630043,-3.6757954
9,Colombia,https://en.wikipedia.org/wiki/Colombia_(Madrid_Metro),40.4563406,-3.6768255
10,Concha Espina,https://en.wikipedia.org/wiki/Concha_Espina_(Madrid_Metro),40.4505065,-3.6776132
11,Cruz del Rayo,https://en.wikipedia.org/wiki/Cruz_del_Rayo_(Madrid_Metro),40.4442694,-3.6782139
12,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro),40.438035,-3.6766893
13,Núñez de Balboa,https://en.wikipedia.org/wiki/N%C3%BA%C3%B1ez_de_Balboa_(Madrid_Metro),40.4327842,-3.6825787
14,Príncipe de Vergara,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_de_Vergara_(Madrid_Metro),40.4229427,-3.6801218
15,Ibiza,https://en.wikipedia.org/wiki/Ibiza_(Madrid_Metro),40.4183629,-3.6779697
16,Sainz de Baranda,https://en.wikipedia.org/wiki/Sainz_de_Baranda_(Madrid_Metro),40.4150675,-3.6695171
17,Estrella,https://en.wikipedia.org/wiki/Estrella_(Madrid_Metro),40.4114722,-3.6617853
18,Vinateros,https://en.wikipedia.org/wiki/Vinateros_(Madrid_Metro),40.4102443,-3.6527335
19,Artilleros,https://en.wikipedia.org/wiki/Artilleros_(Madrid_Metro),40.4052242,-3.6418076
20,Pavones,https://en.wikipedia.org/wiki/Pavones_(Madrid_Metro),40.4005126,-3.6351174
21,Valdebernardo,https://en.wikipedia.org/wiki/Valdebernardo_(Madrid_Metro),40.4000462,-3.6215607
22,Vicálvaro,https://en.wikipedia.org/wiki/Vic%C3%A1lvaro_(Madrid_Metro),40.4042126,-3.6088599
23,San Cipriano,https://en.wikipedia.org/wiki/San_Cipriano_(Madrid_Metro),40.4038141,-3.6023979
24,Puerta de Arganda,https://en.wikipedia.org/wiki/Puerta_de_Arganda_(Madrid_Metro),40.4013157,-3.5959768
25,Rivas Urbanizaciones,https://en.wikipedia.org/wiki/Rivas_Urbanizaciones_(Madrid_Metro),40.3667715,-3.5472758
26,Rivas Futura,https://en.wikipedia.org/wiki/Rivas_Futura_(Madrid_Metro),40.3416956,-3.525004
27,Rivas Vaciamadrid,https://en.wikipedia.org/wiki/Rivas_Vaciamadrid_(Madrid_Metro),40.3283709,-3.5205975
28,La Poveda,https://en.wikipedia.org/wiki/La_Poveda_(Madrid_Metro),40.3190157,-3.4774474
29,Arganda del Rey,https://en.wikipedia.org/wiki/Arganda_del_Rey_(Madrid_Metro),40.3036662,-3.447521
,
