1,Paco de Lucía,https://en.wikipedia.org/wiki/Paco_de_Luc%C3%ADa_(Madrid_Metro)
2,Mirasierra,https://en.wikipedia.org/wiki/Mirasierra_(Madrid_Metro)
3,Herrera Oria,https://en.wikipedia.org/wiki/Herrera_Oria_(Madrid_Metro)
4,Barrio del Pilar,https://en.wikipedia.org/wiki/Barrio_del_Pilar_(Madrid_Metro)
5,Ventilla,https://en.wikipedia.org/wiki/Ventilla_(Madrid_Metro)
6,Plaza de Castilla,https://en.wikipedia.org/wiki/Plaza_de_Castilla_(Madrid_Metro)
7,Duque de Pastrana,https://en.wikipedia.org/wiki/Duque_de_Pastrana_(Madrid_Metro)
8,Pío XII,https://en.wikipedia.org/wiki/P%C3%ADo_XII_(Madrid_Metro)
9,Colombia,https://en.wikipedia.org/wiki/Colombia_(Madrid_Metro)
10,Concha Espina,https://en.wikipedia.org/wiki/Concha_Espina_(Madrid_Metro)
11,Cruz del Rayo,https://en.wikipedia.org/wiki/Cruz_del_Rayo_(Madrid_Metro)
12,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro)
13,Núñez de Balboa,https://en.wikipedia.org/wiki/N%C3%BA%C3%B1ez_de_Balboa_(Madrid_Metro)
14,Príncipe de Vergara,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_de_Vergara_(Madrid_Metro)
15,Ibiza,https://en.wikipedia.org/wiki/Ibiza_(Madrid_Metro)
16,Sainz de Baranda,https://en.wikipedia.org/wiki/Sainz_de_Baranda_(Madrid_Metro)
17,Estrella,https://en.wikipedia.org/wiki/Estrella_(Madrid_Metro)
18,Vinateros,https://en.wikipedia.org/wiki/Vinateros_(Madrid_Metro)
19,Artilleros,https://en.wikipedia.org/wiki/Artilleros_(Madrid_Metro)
20,Pavones,https://en.wikipedia.org/wiki/Pavones_(Madrid_Metro)
21,Valdebernardo,https://en.wikipedia.org/wiki/Valdebernardo_(Madrid_Metro)
22,Vicálvaro,https://en.wikipedia.org/wiki/Vic%C3%A1lvaro_(Madrid_Metro)
23,San Cipriano,https://en.wikipedia.org/wiki/San_Cipriano_(Madrid_Metro)
24,Puerta de Arganda,https://en.wikipedia.org/wiki/Puerta_de_Arganda_(Madrid_Metro)
25,Rivas Urbanizaciones,https://en.wikipedia.org/wiki/Rivas_Urbanizaciones_(Madrid_Metro)
26,Rivas Futura,https://en.wikipedia.org/wiki/Rivas_Futura_(Madrid_Metro)
27,Rivas Vaciamadrid,https://en.wikipedia.org/wiki/Rivas_Vaciamadrid_(Madrid_Metro)
28,La Poveda,https://en.wikipedia.org/wiki/La_Poveda_(Madrid_Metro)
29,Arganda del Rey,https://en.wikipedia.org/wiki/Arganda_del_Rey_(Madrid_Metro)

