1,Argüelles,https://en.wikipedia.org/wiki/Arg%C3%BCelles_(Madrid_Metro)
2,San Bernardo,https://en.wikipedia.org/wiki/San_Bernardo_(Madrid_Metro)
3,Bilbao,https://en.wikipedia.org/wiki/Bilbao_(Madrid_Metro)
4,Alonso Martínez,https://en.wikipedia.org/wiki/Alonso_Mart%C3%ADnez_(Madrid_Metro)
5,Colón,https://en.wikipedia.org/wiki/Col%C3%B3n_(Madrid_Metro)
6,Serrano,https://en.wikipedia.org/wiki/Serrano_(Madrid_Metro)
7,Velázquez,https://en.wikipedia.org/wiki/Vel%C3%A1zquez_(Madrid_Metro)
8,Goya,https://en.wikipedia.org/wiki/Goya_(Madrid_Metro)
9,Lista,https://en.wikipedia.org/wiki/Lista_(Madrid_Metro)
10,Diego de León,https://en.wikipedia.org/wiki/Diego_de_Le%C3%B3n_(Madrid_Metro)
11,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro)
12,Prosperidad,https://en.wikipedia.org/wiki/Prosperidad_(Madrid_Metro)
13,Alfonso XIII,https://en.wikipedia.org/wiki/Alfonso_XIII_(Madrid_Metro)
14,Avenida de la Paz,https://en.wikipedia.org/wiki/Avenida_de_la_Paz_(Madrid_Metro)
15,Arturo Soria,https://en.wikipedia.org/wiki/Arturo_Soria_(Madrid_Metro)
16,Esperanza,https://en.wikipedia.org/wiki/Esperanza_(Madrid_Metro)
17,Canillas,https://en.wikipedia.org/wiki/Canillas_(Madrid_Metro)
18,Mar de Cristal,https://en.wikipedia.org/wiki/Mar_de_Cristal_(Madrid_Metro)
19,San Lorenzo,https://en.wikipedia.org/wiki/San_Lorenzo_(Madrid_Metro)
20,Parque de Santa María,https://en.wikipedia.org/wiki/Parque_de_Santa_Mar%C3%ADa_(Madrid_Metro)
21,Hortaleza,https://en.wikipedia.org/wiki/Hortaleza_(Madrid_Metro)
22,Manoteras,https://en.wikipedia.org/wiki/Manoteras_(Madrid_Metro)
23,Pinar de Chamartín,https://en.wikipedia.org/wiki/Pinar_de_Chamart%C3%ADn_(Madrid_Metro)

