# Reading [out/madrid_08_incident.zo] to see platform [DEL_Pf_L10_1] occupancy.
# Reading [out/madrid_08_incident.zo] to see occupancy of zbox [DEL_Pf_L10_1].
18249,5:04:09,DEL_Pf_L10_1,1
18255,5:04:15,DEL_Pf_L10_1,3
18256,5:04:16,DEL_Pf_L10_1,4
18260,5:04:20,DEL_Pf_L10_1,8
18262,5:04:22,DEL_Pf_L10_1,9
18263,5:04:23,DEL_Pf_L10_1,11
18265,5:04:25,DEL_Pf_L10_1,12
18266,5:04:26,DEL_Pf_L10_1,13
18267,5:04:27,DEL_Pf_L10_1,15
18268,5:04:28,DEL_Pf_L10_1,17
18269,5:04:29,DEL_Pf_L10_1,18
18270,5:04:30,DEL_Pf_L10_1,20
18271,5:04:31,DEL_Pf_L10_1,21
18272,5:04:32,DEL_Pf_L10_1,22
18273,5:04:33,DEL_Pf_L10_1,23
18274,5:04:34,DEL_Pf_L10_1,25
18275,5:04:35,DEL_Pf_L10_1,26
18276,5:04:36,DEL_Pf_L10_1,27
18277,5:04:37,DEL_Pf_L10_1,29
18280,5:04:40,DEL_Pf_L10_1,30
18281,5:04:41,DEL_Pf_L10_1,31
18282,5:04:42,DEL_Pf_L10_1,32
18283,5:04:43,DEL_Pf_L10_1,34
18286,5:04:46,DEL_Pf_L10_1,35
18287,5:04:47,DEL_Pf_L10_1,36
18291,5:04:51,DEL_Pf_L10_1,41
18292,5:04:52,DEL_Pf_L10_1,42
18294,5:04:54,DEL_Pf_L10_1,43
18295,5:04:55,DEL_Pf_L10_1,44
18296,5:04:56,DEL_Pf_L10_1,45
18297,5:04:57,DEL_Pf_L10_1,48
18298,5:04:58,DEL_Pf_L10_1,50
18302,5:05:02,DEL_Pf_L10_1,52
18303,5:05:03,DEL_Pf_L10_1,53
18305,5:05:05,DEL_Pf_L10_1,55
18307,5:05:07,DEL_Pf_L10_1,56
18308,5:05:08,DEL_Pf_L10_1,57
18309,5:05:09,DEL_Pf_L10_1,58
18310,5:05:10,DEL_Pf_L10_1,59
18311,5:05:11,DEL_Pf_L10_1,60
18315,5:05:15,DEL_Pf_L10_1,61
18368,5:06:08,DEL_Pf_L10_1,1
18371,5:06:11,DEL_Pf_L10_1,1
18375,5:06:15,DEL_Pf_L10_1,1
18376,5:06:16,DEL_Pf_L10_1,1
18377,5:06:17,DEL_Pf_L10_1,1
18379,5:06:19,DEL_Pf_L10_1,1
18380,5:06:20,DEL_Pf_L10_1,1
18381,5:06:21,DEL_Pf_L10_1,1
18382,5:06:22,DEL_Pf_L10_1,1
18383,5:06:23,DEL_Pf_L10_1,1
18385,5:06:25,DEL_Pf_L10_1,1
18386,5:06:26,DEL_Pf_L10_1,1
18387,5:06:27,DEL_Pf_L10_1,1
18389,5:06:29,DEL_Pf_L10_1,1
18390,5:06:30,DEL_Pf_L10_1,2
18391,5:06:31,DEL_Pf_L10_1,8
18392,5:06:32,DEL_Pf_L10_1,11
18393,5:06:33,DEL_Pf_L10_1,16
18395,5:06:35,DEL_Pf_L10_1,17
18396,5:06:36,DEL_Pf_L10_1,21
18398,5:06:38,DEL_Pf_L10_1,26
18399,5:06:39,DEL_Pf_L10_1,31
18400,5:06:40,DEL_Pf_L10_1,35
18401,5:06:41,DEL_Pf_L10_1,40
18402,5:06:42,DEL_Pf_L10_1,44
18403,5:06:43,DEL_Pf_L10_1,47
18404,5:06:44,DEL_Pf_L10_1,48
18405,5:06:45,DEL_Pf_L10_1,52
18406,5:06:46,DEL_Pf_L10_1,53
18407,5:06:47,DEL_Pf_L10_1,56
18408,5:06:48,DEL_Pf_L10_1,57
18409,5:06:49,DEL_Pf_L10_1,61
18410,5:06:50,DEL_Pf_L10_1,64
18411,5:06:51,DEL_Pf_L10_1,65
18412,5:06:52,DEL_Pf_L10_1,66
18416,5:06:56,DEL_Pf_L10_1,68
18418,5:06:58,DEL_Pf_L10_1,72
18419,5:06:59,DEL_Pf_L10_1,75
18420,5:07:00,DEL_Pf_L10_1,77
18421,5:07:01,DEL_Pf_L10_1,78
18422,5:07:02,DEL_Pf_L10_1,80
18423,5:07:03,DEL_Pf_L10_1,83
18424,5:07:04,DEL_Pf_L10_1,84
18425,5:07:05,DEL_Pf_L10_1,86
18426,5:07:06,DEL_Pf_L10_1,88
18429,5:07:09,DEL_Pf_L10_1,90
18432,5:07:12,DEL_Pf_L10_1,92
18433,5:07:13,DEL_Pf_L10_1,93
18434,5:07:14,DEL_Pf_L10_1,96
18439,5:07:19,DEL_Pf_L10_1,97
18448,5:07:28,DEL_Pf_L10_1,98
18450,5:07:30,DEL_Pf_L10_1,99
19192,5:19:52,DEL_Pf_L10_1,1
19200,5:20:00,DEL_Pf_L10_1,2
19201,5:20:01,DEL_Pf_L10_1,3
19203,5:20:03,DEL_Pf_L10_1,4
19218,5:20:18,DEL_Pf_L10_1,5
19677,5:27:57,DEL_Pf_L10_1,1
19694,5:28:14,DEL_Pf_L10_1,2
19697,5:28:17,DEL_Pf_L10_1,3
19699,5:28:19,DEL_Pf_L10_1,4
19702,5:28:22,DEL_Pf_L10_1,5
19780,5:29:40,DEL_Pf_L10_1,6
19786,5:29:46,DEL_Pf_L10_1,7
19797,5:29:57,DEL_Pf_L10_1,8
19799,5:29:59,DEL_Pf_L10_1,9
19810,5:30:10,DEL_Pf_L10_1,1
19982,5:33:02,DEL_Pf_L10_1,1
19985,5:33:05,DEL_Pf_L10_1,2
19988,5:33:08,DEL_Pf_L10_1,3
19991,5:33:11,DEL_Pf_L10_1,4
19992,5:33:12,DEL_Pf_L10_1,5
19993,5:33:13,DEL_Pf_L10_1,7
19995,5:33:15,DEL_Pf_L10_1,8
19998,5:33:18,DEL_Pf_L10_1,13
19999,5:33:19,DEL_Pf_L10_1,17
20000,5:33:20,DEL_Pf_L10_1,23
20001,5:33:21,DEL_Pf_L10_1,25
20002,5:33:22,DEL_Pf_L10_1,27
20003,5:33:23,DEL_Pf_L10_1,30
20004,5:33:24,DEL_Pf_L10_1,31
20005,5:33:25,DEL_Pf_L10_1,34
20006,5:33:26,DEL_Pf_L10_1,38
20007,5:33:27,DEL_Pf_L10_1,42
20008,5:33:28,DEL_Pf_L10_1,49
20009,5:33:29,DEL_Pf_L10_1,52
20010,5:33:30,DEL_Pf_L10_1,56
20011,5:33:31,DEL_Pf_L10_1,61
20012,5:33:32,DEL_Pf_L10_1,69
20013,5:33:33,DEL_Pf_L10_1,82
20014,5:33:34,DEL_Pf_L10_1,87
20015,5:33:35,DEL_Pf_L10_1,90
20016,5:33:36,DEL_Pf_L10_1,95
20017,5:33:37,DEL_Pf_L10_1,98
20018,5:33:38,DEL_Pf_L10_1,100
20019,5:33:39,DEL_Pf_L10_1,105
20020,5:33:40,DEL_Pf_L10_1,107
20021,5:33:41,DEL_Pf_L10_1,111
20022,5:33:42,DEL_Pf_L10_1,121
20023,5:33:43,DEL_Pf_L10_1,126
20024,5:33:44,DEL_Pf_L10_1,130
20025,5:33:45,DEL_Pf_L10_1,134
20026,5:33:46,DEL_Pf_L10_1,137
20027,5:33:47,DEL_Pf_L10_1,144
20028,5:33:48,DEL_Pf_L10_1,148
20029,5:33:49,DEL_Pf_L10_1,150
20030,5:33:50,DEL_Pf_L10_1,158
20031,5:33:51,DEL_Pf_L10_1,161
20032,5:33:52,DEL_Pf_L10_1,165
20033,5:33:53,DEL_Pf_L10_1,174
20034,5:33:54,DEL_Pf_L10_1,177
20035,5:33:55,DEL_Pf_L10_1,179
20036,5:33:56,DEL_Pf_L10_1,183
20037,5:33:57,DEL_Pf_L10_1,184
20038,5:33:58,DEL_Pf_L10_1,192
20039,5:33:59,DEL_Pf_L10_1,194
20040,5:34:00,DEL_Pf_L10_1,198
20041,5:34:01,DEL_Pf_L10_1,199
20042,5:34:02,DEL_Pf_L10_1,202
20043,5:34:03,DEL_Pf_L10_1,206
20044,5:34:04,DEL_Pf_L10_1,207
20045,5:34:05,DEL_Pf_L10_1,210
20046,5:34:06,DEL_Pf_L10_1,212
20047,5:34:07,DEL_Pf_L10_1,216
20049,5:34:09,DEL_Pf_L10_1,218
20050,5:34:10,DEL_Pf_L10_1,220
20051,5:34:11,DEL_Pf_L10_1,221
20052,5:34:12,DEL_Pf_L10_1,222
20055,5:34:15,DEL_Pf_L10_1,224
20056,5:34:16,DEL_Pf_L10_1,227
20057,5:34:17,DEL_Pf_L10_1,229
20058,5:34:18,DEL_Pf_L10_1,231
20060,5:34:20,DEL_Pf_L10_1,232
20061,5:34:21,DEL_Pf_L10_1,233
20062,5:34:22,DEL_Pf_L10_1,234
20066,5:34:26,DEL_Pf_L10_1,235
20068,5:34:28,DEL_Pf_L10_1,236
20075,5:34:35,DEL_Pf_L10_1,1
20077,5:34:37,DEL_Pf_L10_1,1
20430,5:40:30,DEL_Pf_L10_1,1
20433,5:40:33,DEL_Pf_L10_1,2
20435,5:40:35,DEL_Pf_L10_1,3
20439,5:40:39,DEL_Pf_L10_1,4
20484,5:41:24,DEL_Pf_L10_1,1
20531,5:42:11,DEL_Pf_L10_1,1
20548,5:42:28,DEL_Pf_L10_1,2
20553,5:42:33,DEL_Pf_L10_1,3
20554,5:42:34,DEL_Pf_L10_1,4
20555,5:42:35,DEL_Pf_L10_1,5
20558,5:42:38,DEL_Pf_L10_1,6
20560,5:42:40,DEL_Pf_L10_1,8
20561,5:42:41,DEL_Pf_L10_1,10
20562,5:42:42,DEL_Pf_L10_1,12
20563,5:42:43,DEL_Pf_L10_1,13
20564,5:42:44,DEL_Pf_L10_1,14
20565,5:42:45,DEL_Pf_L10_1,15
20566,5:42:46,DEL_Pf_L10_1,17
20569,5:42:49,DEL_Pf_L10_1,18
20570,5:42:50,DEL_Pf_L10_1,19
20571,5:42:51,DEL_Pf_L10_1,20
20572,5:42:52,DEL_Pf_L10_1,21
20573,5:42:53,DEL_Pf_L10_1,23
20574,5:42:54,DEL_Pf_L10_1,24
20575,5:42:55,DEL_Pf_L10_1,25
20577,5:42:57,DEL_Pf_L10_1,26
20579,5:42:59,DEL_Pf_L10_1,27
20581,5:43:01,DEL_Pf_L10_1,28
20582,5:43:02,DEL_Pf_L10_1,29
20583,5:43:03,DEL_Pf_L10_1,31
20587,5:43:07,DEL_Pf_L10_1,32
20594,5:43:14,DEL_Pf_L10_1,33
20601,5:43:21,DEL_Pf_L10_1,34
20604,5:43:24,DEL_Pf_L10_1,35
