# Reading [out/madrid_08.zo] to see platform [PDC_Pf_L1_0] occupancy.
# Reading [out/madrid_08.zo] to see occupancy of zbox [PDC_Pf_L1_0].
18945,5:15:45,PDC_Pf_L1_0,1
18949,5:15:49,PDC_Pf_L1_0,2
18951,5:15:51,PDC_Pf_L1_0,3
18957,5:15:57,PDC_Pf_L1_0,5
18958,5:15:58,PDC_Pf_L1_0,6
18962,5:16:02,PDC_Pf_L1_0,9
18966,5:16:06,PDC_Pf_L1_0,10
18972,5:16:12,PDC_Pf_L1_0,11
18973,5:16:13,PDC_Pf_L1_0,12
18974,5:16:14,PDC_Pf_L1_0,13
18978,5:16:18,PDC_Pf_L1_0,14
18983,5:16:23,PDC_Pf_L1_0,15
18984,5:16:24,PDC_Pf_L1_0,17
18985,5:16:25,PDC_Pf_L1_0,18
18995,5:16:35,PDC_Pf_L1_0,19
19001,5:16:41,PDC_Pf_L1_0,20
19019,5:16:59,PDC_Pf_L1_0,21
19076,5:17:56,PDC_Pf_L1_0,22
19120,5:18:40,PDC_Pf_L1_0,1
19147,5:19:07,PDC_Pf_L1_0,2
19148,5:19:08,PDC_Pf_L1_0,3
19165,5:19:25,PDC_Pf_L1_0,4
19173,5:19:33,PDC_Pf_L1_0,5
19206,5:20:06,PDC_Pf_L1_0,6
19215,5:20:15,PDC_Pf_L1_0,7
19229,5:20:29,PDC_Pf_L1_0,8
19230,5:20:30,PDC_Pf_L1_0,9
19309,5:21:49,PDC_Pf_L1_0,1
19310,5:21:50,PDC_Pf_L1_0,2
19315,5:21:55,PDC_Pf_L1_0,3
19322,5:22:02,PDC_Pf_L1_0,4
19323,5:22:03,PDC_Pf_L1_0,6
19325,5:22:05,PDC_Pf_L1_0,9
19332,5:22:12,PDC_Pf_L1_0,10
19340,5:22:20,PDC_Pf_L1_0,11
19344,5:22:24,PDC_Pf_L1_0,12
19352,5:22:32,PDC_Pf_L1_0,14
19355,5:22:35,PDC_Pf_L1_0,15
19377,5:22:57,PDC_Pf_L1_0,16
19473,5:24:33,PDC_Pf_L1_0,1
19481,5:24:41,PDC_Pf_L1_0,2
19482,5:24:42,PDC_Pf_L1_0,4
19484,5:24:44,PDC_Pf_L1_0,5
19486,5:24:46,PDC_Pf_L1_0,6
19487,5:24:47,PDC_Pf_L1_0,8
19488,5:24:48,PDC_Pf_L1_0,9
19489,5:24:49,PDC_Pf_L1_0,10
19492,5:24:52,PDC_Pf_L1_0,11
19493,5:24:53,PDC_Pf_L1_0,12
19494,5:24:54,PDC_Pf_L1_0,13
19497,5:24:57,PDC_Pf_L1_0,14
19498,5:24:58,PDC_Pf_L1_0,17
19500,5:25:00,PDC_Pf_L1_0,19
19502,5:25:02,PDC_Pf_L1_0,21
19503,5:25:03,PDC_Pf_L1_0,24
19504,5:25:04,PDC_Pf_L1_0,26
19505,5:25:05,PDC_Pf_L1_0,32
19506,5:25:06,PDC_Pf_L1_0,34
19507,5:25:07,PDC_Pf_L1_0,36
19508,5:25:08,PDC_Pf_L1_0,37
19510,5:25:10,PDC_Pf_L1_0,41
19511,5:25:11,PDC_Pf_L1_0,43
19512,5:25:12,PDC_Pf_L1_0,46
19513,5:25:13,PDC_Pf_L1_0,48
19515,5:25:15,PDC_Pf_L1_0,51
19516,5:25:16,PDC_Pf_L1_0,52
19518,5:25:18,PDC_Pf_L1_0,53
19519,5:25:19,PDC_Pf_L1_0,54
19520,5:25:20,PDC_Pf_L1_0,55
19521,5:25:21,PDC_Pf_L1_0,57
19522,5:25:22,PDC_Pf_L1_0,58
19523,5:25:23,PDC_Pf_L1_0,59
19524,5:25:24,PDC_Pf_L1_0,60
19525,5:25:25,PDC_Pf_L1_0,61
19526,5:25:26,PDC_Pf_L1_0,66
19527,5:25:27,PDC_Pf_L1_0,67
19528,5:25:28,PDC_Pf_L1_0,68
19529,5:25:29,PDC_Pf_L1_0,69
19530,5:25:30,PDC_Pf_L1_0,70
19531,5:25:31,PDC_Pf_L1_0,71
19532,5:25:32,PDC_Pf_L1_0,72
19533,5:25:33,PDC_Pf_L1_0,73
19535,5:25:35,PDC_Pf_L1_0,74
19536,5:25:36,PDC_Pf_L1_0,75
19537,5:25:37,PDC_Pf_L1_0,76
19539,5:25:39,PDC_Pf_L1_0,77
19540,5:25:40,PDC_Pf_L1_0,80
19546,5:25:46,PDC_Pf_L1_0,81
19547,5:25:47,PDC_Pf_L1_0,82
19549,5:25:49,PDC_Pf_L1_0,83
19551,5:25:51,PDC_Pf_L1_0,84
19552,5:25:52,PDC_Pf_L1_0,85
19554,5:25:54,PDC_Pf_L1_0,86
19555,5:25:55,PDC_Pf_L1_0,87
19556,5:25:56,PDC_Pf_L1_0,88
19557,5:25:57,PDC_Pf_L1_0,89
19564,5:26:04,PDC_Pf_L1_0,90
19584,5:26:24,PDC_Pf_L1_0,91
19668,5:27:48,PDC_Pf_L1_0,1
19671,5:27:51,PDC_Pf_L1_0,2
19672,5:27:52,PDC_Pf_L1_0,3
19673,5:27:53,PDC_Pf_L1_0,4
19674,5:27:54,PDC_Pf_L1_0,5
19675,5:27:55,PDC_Pf_L1_0,6
19676,5:27:56,PDC_Pf_L1_0,7
19679,5:27:59,PDC_Pf_L1_0,8
19681,5:28:01,PDC_Pf_L1_0,9
19683,5:28:03,PDC_Pf_L1_0,11
19684,5:28:04,PDC_Pf_L1_0,12
19685,5:28:05,PDC_Pf_L1_0,14
19686,5:28:06,PDC_Pf_L1_0,18
19689,5:28:09,PDC_Pf_L1_0,19
19690,5:28:10,PDC_Pf_L1_0,20
19691,5:28:11,PDC_Pf_L1_0,21
19692,5:28:12,PDC_Pf_L1_0,23
19693,5:28:13,PDC_Pf_L1_0,24
19694,5:28:14,PDC_Pf_L1_0,25
19696,5:28:16,PDC_Pf_L1_0,27
19698,5:28:18,PDC_Pf_L1_0,28
19699,5:28:19,PDC_Pf_L1_0,29
19700,5:28:20,PDC_Pf_L1_0,30
19701,5:28:21,PDC_Pf_L1_0,32
19702,5:28:22,PDC_Pf_L1_0,33
19704,5:28:24,PDC_Pf_L1_0,34
19705,5:28:25,PDC_Pf_L1_0,35
19706,5:28:26,PDC_Pf_L1_0,36
19707,5:28:27,PDC_Pf_L1_0,37
19712,5:28:32,PDC_Pf_L1_0,38
19715,5:28:35,PDC_Pf_L1_0,40
19723,5:28:43,PDC_Pf_L1_0,41
19725,5:28:45,PDC_Pf_L1_0,42
19727,5:28:47,PDC_Pf_L1_0,43
19730,5:28:50,PDC_Pf_L1_0,44
19732,5:28:52,PDC_Pf_L1_0,45
19736,5:28:56,PDC_Pf_L1_0,46
19833,5:30:33,PDC_Pf_L1_0,1
19839,5:30:39,PDC_Pf_L1_0,2
19843,5:30:43,PDC_Pf_L1_0,3
19844,5:30:44,PDC_Pf_L1_0,4
19845,5:30:45,PDC_Pf_L1_0,5
19846,5:30:46,PDC_Pf_L1_0,9
19847,5:30:47,PDC_Pf_L1_0,10
19848,5:30:48,PDC_Pf_L1_0,11
19849,5:30:49,PDC_Pf_L1_0,12
19852,5:30:52,PDC_Pf_L1_0,13
19853,5:30:53,PDC_Pf_L1_0,14
19854,5:30:54,PDC_Pf_L1_0,16
19855,5:30:55,PDC_Pf_L1_0,17
19857,5:30:57,PDC_Pf_L1_0,18
19859,5:30:59,PDC_Pf_L1_0,23
19860,5:31:00,PDC_Pf_L1_0,25
19861,5:31:01,PDC_Pf_L1_0,27
19862,5:31:02,PDC_Pf_L1_0,29
19864,5:31:04,PDC_Pf_L1_0,34
19865,5:31:05,PDC_Pf_L1_0,35
19866,5:31:06,PDC_Pf_L1_0,39
19867,5:31:07,PDC_Pf_L1_0,42
19868,5:31:08,PDC_Pf_L1_0,46
19869,5:31:09,PDC_Pf_L1_0,48
19870,5:31:10,PDC_Pf_L1_0,50
