# Reading [out/madrid_08.zo] to see occupancy of trains entering [CDC_Bn_L10_0].
21541,5:59:01,Train_proto/L10/2,1380
21721,6:02:01,Train_proto/L10/4,1380
21901,6:05:01,Train_proto/L10/6,1370
22081,6:08:01,Train_proto/L10/8,1344
22261,6:11:01,Train_proto/L10/10,1375
22441,6:14:01,Train_proto/L10/12,567
22621,6:17:01,Train_proto/L10/14,539
22801,6:20:01,Train_proto/L10/16,502
22981,6:23:01,Train_proto/L10/18,491
23161,6:26:01,Train_proto/L10/20,394
23341,6:29:01,Train_proto/L10/22,687
23476,6:31:16,Train_proto/L10/24,648
23611,6:33:31,Train_proto/L10/26,364
23746,6:35:46,Train_proto/L10/28,707
23881,6:38:01,Train_proto/L10/30,487
24016,6:40:16,Train_proto/L10/32,1068
24151,6:42:31,Train_proto/L10/34,424
24286,6:44:46,Train_proto/L10/36,1178
24421,6:47:01,Train_proto/L10/38,672
24556,6:49:16,Train_proto/L10/40,794
24691,6:51:31,Train_proto/L10/42,415
24826,6:53:46,Train_proto/L10/44,350
24961,6:56:01,Train_proto/L10/46,604
25096,6:58:16,Train_proto/L10/48,544
25231,7:00:31,Train_proto/L10/50,603
25366,7:02:46,Train_proto/L10/52,361
25501,7:05:01,Train_proto/L10/54,421
25636,7:07:16,Train_proto/L10/56,737
25771,7:09:31,Train_proto/L10/58,234
25906,7:11:46,Train_proto/L10/60,462
26041,7:14:01,Train_proto/L10/62,448
26176,7:16:16,Train_proto/L10/64,487
26311,7:18:31,Train_proto/L10/66,1047
26446,7:20:46,Train_proto/L10/68,757
26581,7:23:01,Train_proto/L10/70,683
26716,7:25:16,Train_proto/L10/72,773
26851,7:27:31,Train_proto/L10/74,364
26986,7:29:46,Train_proto/L10/76,512
27121,7:32:01,Train_proto/L10/78,754
27256,7:34:16,Train_proto/L10/80,666
27391,7:36:31,Train_proto/L10/82,302
27526,7:38:46,Train_proto/L10/84,550
27661,7:41:01,Train_proto/L10/86,541
27796,7:43:16,Train_proto/L10/88,397
27931,7:45:31,Train_proto/L10/90,221
28066,7:47:46,Train_proto/L10/92,524
28201,7:50:01,Train_proto/L10/94,348
28336,7:52:16,Train_proto/L10/96,445
28471,7:54:31,Train_proto/L10/98,687
28606,7:56:46,Train_proto/L10/100,462
28741,7:59:01,Train_proto/L10/102,994
28876,8:01:16,Train_proto/L10/104,611
29011,8:03:31,Train_proto/L10/106,600
29146,8:05:46,Train_proto/L10/108,979
29281,8:08:01,Train_proto/L10/110,877
29416,8:10:16,Train_proto/L10/112,1026
29551,8:12:31,Train_proto/L10/114,695
29686,8:14:46,Train_proto/L10/116,441
29821,8:17:01,Train_proto/L10/118,976
29956,8:19:16,Train_proto/L10/120,671
30091,8:21:31,Train_proto/L10/122,409
30226,8:23:46,Train_proto/L10/124,332
30361,8:26:01,Train_proto/L10/126,604
30496,8:28:16,Train_proto/L10/128,857
