# Reading [out/madrid_08.zo] to see platform [JVJ_Pf_L10_1] occupancy.
# Reading [out/madrid_08.zo] to see occupancy of zbox [JVJ_Pf_L10_1].
18620,5:10:20,JVJ_Pf_L10_1,1
18627,5:10:27,JVJ_Pf_L10_1,2
18636,5:10:36,JVJ_Pf_L10_1,1
18643,5:10:43,JVJ_Pf_L10_1,1
18644,5:10:44,JVJ_Pf_L10_1,1
20004,5:33:24,JVJ_Pf_L10_1,1
20016,5:33:36,JVJ_Pf_L10_1,2
20019,5:33:39,JVJ_Pf_L10_1,3
20027,5:33:47,JVJ_Pf_L10_1,4
20037,5:33:57,JVJ_Pf_L10_1,1
20388,5:39:48,JVJ_Pf_L10_1,1
20396,5:39:56,JVJ_Pf_L10_1,2
20398,5:39:58,JVJ_Pf_L10_1,3
20417,5:40:17,JVJ_Pf_L10_1,4
20427,5:40:27,JVJ_Pf_L10_1,5
20569,5:42:49,JVJ_Pf_L10_1,1
20570,5:42:50,JVJ_Pf_L10_1,1
20572,5:42:52,JVJ_Pf_L10_1,1
20594,5:43:14,JVJ_Pf_L10_1,1
20601,5:43:21,JVJ_Pf_L10_1,4
20607,5:43:27,JVJ_Pf_L10_1,5
20609,5:43:29,JVJ_Pf_L10_1,6
20613,5:43:33,JVJ_Pf_L10_1,7
20751,5:45:51,JVJ_Pf_L10_1,1
20769,5:46:09,JVJ_Pf_L10_1,2
20770,5:46:10,JVJ_Pf_L10_1,3
20773,5:46:13,JVJ_Pf_L10_1,4
20802,5:46:42,JVJ_Pf_L10_1,5
21185,5:53:05,JVJ_Pf_L10_1,1
21186,5:53:06,JVJ_Pf_L10_1,2
21198,5:53:18,JVJ_Pf_L10_1,3
21207,5:53:27,JVJ_Pf_L10_1,4
21217,5:53:37,JVJ_Pf_L10_1,5
22068,6:07:48,JVJ_Pf_L10_1,1
22072,6:07:52,JVJ_Pf_L10_1,1
22076,6:07:56,JVJ_Pf_L10_1,1
22079,6:07:59,JVJ_Pf_L10_1,1
22087,6:08:07,JVJ_Pf_L10_1,2
22948,6:22:28,JVJ_Pf_L10_1,1
22956,6:22:36,JVJ_Pf_L10_1,2
22960,6:22:40,JVJ_Pf_L10_1,3
22971,6:22:51,JVJ_Pf_L10_1,4
22973,6:22:53,JVJ_Pf_L10_1,5
23138,6:25:38,JVJ_Pf_L10_1,1
23144,6:25:44,JVJ_Pf_L10_1,1
23146,6:25:46,JVJ_Pf_L10_1,1
23149,6:25:49,JVJ_Pf_L10_1,1
23151,6:25:51,JVJ_Pf_L10_1,1
23833,6:37:13,JVJ_Pf_L10_1,1
23834,6:37:14,JVJ_Pf_L10_1,2
23837,6:37:17,JVJ_Pf_L10_1,3
23843,6:37:23,JVJ_Pf_L10_1,4
23846,6:37:26,JVJ_Pf_L10_1,5
23892,6:38:12,JVJ_Pf_L10_1,6
23894,6:38:14,JVJ_Pf_L10_1,7
23898,6:38:18,JVJ_Pf_L10_1,8
23904,6:38:24,JVJ_Pf_L10_1,9
23916,6:38:36,JVJ_Pf_L10_1,10
23917,6:38:37,JVJ_Pf_L10_1,11
23918,6:38:38,JVJ_Pf_L10_1,12
23929,6:38:49,JVJ_Pf_L10_1,13
24109,6:41:49,JVJ_Pf_L10_1,1
24133,6:42:13,JVJ_Pf_L10_1,2
24137,6:42:17,JVJ_Pf_L10_1,3
24141,6:42:21,JVJ_Pf_L10_1,4
24147,6:42:27,JVJ_Pf_L10_1,5
25228,7:00:28,JVJ_Pf_L10_1,1
25233,7:00:33,JVJ_Pf_L10_1,2
25235,7:00:35,JVJ_Pf_L10_1,3
25242,7:00:42,JVJ_Pf_L10_1,4
25269,7:01:09,JVJ_Pf_L10_1,5
26411,7:20:11,JVJ_Pf_L10_1,1
26420,7:20:20,JVJ_Pf_L10_1,2
26434,7:20:34,JVJ_Pf_L10_1,3
26444,7:20:44,JVJ_Pf_L10_1,4
26451,7:20:51,JVJ_Pf_L10_1,5
26506,7:21:46,JVJ_Pf_L10_1,6
26510,7:21:50,JVJ_Pf_L10_1,1
26511,7:21:51,JVJ_Pf_L10_1,1
26512,7:21:52,JVJ_Pf_L10_1,1
26513,7:21:53,JVJ_Pf_L10_1,1
26517,7:21:57,JVJ_Pf_L10_1,1
26518,7:21:58,JVJ_Pf_L10_1,1
26519,7:21:59,JVJ_Pf_L10_1,1
26523,7:22:03,JVJ_Pf_L10_1,1
26526,7:22:06,JVJ_Pf_L10_1,1
26818,7:26:58,JVJ_Pf_L10_1,1
26833,7:27:13,JVJ_Pf_L10_1,2
26848,7:27:28,JVJ_Pf_L10_1,3
26851,7:27:31,JVJ_Pf_L10_1,4
26868,7:27:48,JVJ_Pf_L10_1,5
27202,7:33:22,JVJ_Pf_L10_1,1
27209,7:33:29,JVJ_Pf_L10_1,2
27211,7:33:31,JVJ_Pf_L10_1,4
27215,7:33:35,JVJ_Pf_L10_1,5
27217,7:33:37,JVJ_Pf_L10_1,6
27218,7:33:38,JVJ_Pf_L10_1,7
27222,7:33:42,JVJ_Pf_L10_1,8
27224,7:33:44,JVJ_Pf_L10_1,10
27225,7:33:45,JVJ_Pf_L10_1,11
27227,7:33:47,JVJ_Pf_L10_1,12
27228,7:33:48,JVJ_Pf_L10_1,14
27229,7:33:49,JVJ_Pf_L10_1,15
27239,7:33:59,JVJ_Pf_L10_1,16
27240,7:34:00,JVJ_Pf_L10_1,18
27243,7:34:03,JVJ_Pf_L10_1,19
27244,7:34:04,JVJ_Pf_L10_1,21
27246,7:34:06,JVJ_Pf_L10_1,22
27247,7:34:07,JVJ_Pf_L10_1,23
27248,7:34:08,JVJ_Pf_L10_1,24
27250,7:34:10,JVJ_Pf_L10_1,25
27257,7:34:17,JVJ_Pf_L10_1,26
27794,7:43:14,JVJ_Pf_L10_1,1
27812,7:43:32,JVJ_Pf_L10_1,2
27814,7:43:34,JVJ_Pf_L10_1,3
27819,7:43:39,JVJ_Pf_L10_1,5
27822,7:43:42,JVJ_Pf_L10_1,6
27827,7:43:47,JVJ_Pf_L10_1,7
27831,7:43:51,JVJ_Pf_L10_1,8
27837,7:43:57,JVJ_Pf_L10_1,9
27851,7:44:11,JVJ_Pf_L10_1,10
28270,7:51:10,JVJ_Pf_L10_1,1
28271,7:51:11,JVJ_Pf_L10_1,1
28276,7:51:16,JVJ_Pf_L10_1,1
28303,7:51:43,JVJ_Pf_L10_1,1
28311,7:51:51,JVJ_Pf_L10_1,2
29355,8:09:15,JVJ_Pf_L10_1,1
29367,8:09:27,JVJ_Pf_L10_1,1
29382,8:09:42,JVJ_Pf_L10_1,1
29388,8:09:48,JVJ_Pf_L10_1,2
29396,8:09:56,JVJ_Pf_L10_1,3
30867,8:34:27,JVJ_Pf_L10_1,1
30876,8:34:36,JVJ_Pf_L10_1,2
30884,8:34:44,JVJ_Pf_L10_1,3
30898,8:34:58,JVJ_Pf_L10_1,4
30903,8:35:03,JVJ_Pf_L10_1,5
30909,8:35:09,JVJ_Pf_L10_1,6
30913,8:35:13,JVJ_Pf_L10_1,7
30915,8:35:15,JVJ_Pf_L10_1,9
30935,8:35:35,JVJ_Pf_L10_1,10
32222,8:57:02,JVJ_Pf_L10_1,1
32229,8:57:09,JVJ_Pf_L10_1,2
32234,8:57:14,JVJ_Pf_L10_1,3
32236,8:57:16,JVJ_Pf_L10_1,4
32237,8:57:17,JVJ_Pf_L10_1,5
32240,8:57:20,JVJ_Pf_L10_1,6
32241,8:57:21,JVJ_Pf_L10_1,7
32243,8:57:23,JVJ_Pf_L10_1,9
32244,8:57:24,JVJ_Pf_L10_1,10
32245,8:57:25,JVJ_Pf_L10_1,11
32246,8:57:26,JVJ_Pf_L10_1,13
32249,8:57:29,JVJ_Pf_L10_1,14
32250,8:57:30,JVJ_Pf_L10_1,15
32251,8:57:31,JVJ_Pf_L10_1,16
32252,8:57:32,JVJ_Pf_L10_1,17
32253,8:57:33,JVJ_Pf_L10_1,18
32254,8:57:34,JVJ_Pf_L10_1,19
32256,8:57:36,JVJ_Pf_L10_1,21
32258,8:57:38,JVJ_Pf_L10_1,22
32259,8:57:39,JVJ_Pf_L10_1,25
32260,8:57:40,JVJ_Pf_L10_1,26
32263,8:57:43,JVJ_Pf_L10_1,27
32265,8:57:45,JVJ_Pf_L10_1,28
32267,8:57:47,JVJ_Pf_L10_1,29
32269,8:57:49,JVJ_Pf_L10_1,30
32270,8:57:50,JVJ_Pf_L10_1,31
32271,8:57:51,JVJ_Pf_L10_1,32
32272,8:57:52,JVJ_Pf_L10_1,33
32276,8:57:56,JVJ_Pf_L10_1,35
32278,8:57:58,JVJ_Pf_L10_1,36
32281,8:58:01,JVJ_Pf_L10_1,37
32766,9:06:06,JVJ_Pf_L10_1,1
32768,9:06:08,JVJ_Pf_L10_1,2
32771,9:06:11,JVJ_Pf_L10_1,3
32773,9:06:13,JVJ_Pf_L10_1,4
32789,9:06:29,JVJ_Pf_L10_1,5
33211,9:13:31,JVJ_Pf_L10_1,1
33216,9:13:36,JVJ_Pf_L10_1,1
33217,9:13:37,JVJ_Pf_L10_1,1
33231,9:13:51,JVJ_Pf_L10_1,1
33247,9:14:07,JVJ_Pf_L10_1,1
33969,9:26:09,JVJ_Pf_L10_1,1
33975,9:26:15,JVJ_Pf_L10_1,3
33981,9:26:21,JVJ_Pf_L10_1,4
33988,9:26:28,JVJ_Pf_L10_1,5
34629,9:37:09,JVJ_Pf_L10_1,1
34631,9:37:11,JVJ_Pf_L10_1,3
34633,9:37:13,JVJ_Pf_L10_1,4
34638,9:37:18,JVJ_Pf_L10_1,5
35896,9:58:16,JVJ_Pf_L10_1,1
35902,9:58:22,JVJ_Pf_L10_1,2
35916,9:58:36,JVJ_Pf_L10_1,1
35919,9:58:39,JVJ_Pf_L10_1,1
36109,10:01:49,JVJ_Pf_L10_1,2
36119,10:01:59,JVJ_Pf_L10_1,3
36128,10:02:08,JVJ_Pf_L10_1,4
36143,10:02:23,JVJ_Pf_L10_1,1
36418,10:06:58,JVJ_Pf_L10_1,1
36425,10:07:05,JVJ_Pf_L10_1,2
36442,10:07:22,JVJ_Pf_L10_1,3
36445,10:07:25,JVJ_Pf_L10_1,4
36456,10:07:36,JVJ_Pf_L10_1,5
37106,10:18:26,JVJ_Pf_L10_1,1
37108,10:18:28,JVJ_Pf_L10_1,2
37122,10:18:42,JVJ_Pf_L10_1,3
37136,10:18:56,JVJ_Pf_L10_1,4
37143,10:19:03,JVJ_Pf_L10_1,5
37283,10:21:23,JVJ_Pf_L10_1,1
37290,10:21:30,JVJ_Pf_L10_1,1
37297,10:21:37,JVJ_Pf_L10_1,2
37301,10:21:41,JVJ_Pf_L10_1,3
37315,10:21:55,JVJ_Pf_L10_1,4
37926,10:32:06,JVJ_Pf_L10_1,1
37937,10:32:17,JVJ_Pf_L10_1,1
37938,10:32:18,JVJ_Pf_L10_1,1
37947,10:32:27,JVJ_Pf_L10_1,1
38162,10:36:02,JVJ_Pf_L10_1,1
38164,10:36:04,JVJ_Pf_L10_1,1
38177,10:36:17,JVJ_Pf_L10_1,1
38183,10:36:23,JVJ_Pf_L10_1,1
38194,10:36:34,JVJ_Pf_L10_1,1
38206,10:36:46,JVJ_Pf_L10_1,4
38209,10:36:49,JVJ_Pf_L10_1,5
38210,10:36:50,JVJ_Pf_L10_1,6
38211,10:36:51,JVJ_Pf_L10_1,8
38214,10:36:54,JVJ_Pf_L10_1,9
38215,10:36:55,JVJ_Pf_L10_1,10
38217,10:36:57,JVJ_Pf_L10_1,12
38219,10:36:59,JVJ_Pf_L10_1,14
38222,10:37:02,JVJ_Pf_L10_1,15
38223,10:37:03,JVJ_Pf_L10_1,17
38224,10:37:04,JVJ_Pf_L10_1,19
38225,10:37:05,JVJ_Pf_L10_1,21
38226,10:37:06,JVJ_Pf_L10_1,22
38227,10:37:07,JVJ_Pf_L10_1,23
38232,10:37:12,JVJ_Pf_L10_1,24
38234,10:37:14,JVJ_Pf_L10_1,25
38236,10:37:16,JVJ_Pf_L10_1,26
38239,10:37:19,JVJ_Pf_L10_1,29
38241,10:37:21,JVJ_Pf_L10_1,30
38242,10:37:22,JVJ_Pf_L10_1,32
38245,10:37:25,JVJ_Pf_L10_1,34
38246,10:37:26,JVJ_Pf_L10_1,35
38250,10:37:30,JVJ_Pf_L10_1,36
