# Reading [out/madrid_08_incident.zo] to see occupancy of trains entering [CDC_Bn_L10_0].
21541,5:59:01,Train_proto/L10/2,1380
21721,6:02:01,Train_proto/L10/4,1380
21901,6:05:01,Train_proto/L10/6,1373
22081,6:08:01,Train_proto/L10/8,1341
22261,6:11:01,Train_proto/L10/10,1375
22441,6:14:01,Train_proto/L10/12,572
22621,6:17:01,Train_proto/L10/14,539
22801,6:20:01,Train_proto/L10/16,493
22981,6:23:01,Train_proto/L10/18,496
23161,6:26:01,Train_proto/L10/20,385
23341,6:29:01,Train_proto/L10/22,704
23476,6:31:16,Train_proto/L10/24,645
23611,6:33:31,Train_proto/L10/26,354
23746,6:35:46,Train_proto/L10/28,707
23881,6:38:01,Train_proto/L10/30,516
24016,6:40:16,Train_proto/L10/32,1062
24151,6:42:31,Train_proto/L10/34,408
24286,6:44:46,Train_proto/L10/36,1187
24421,6:47:01,Train_proto/L10/38,678
24556,6:49:16,Train_proto/L10/40,783
24691,6:51:31,Train_proto/L10/42,417
24826,6:53:46,Train_proto/L10/44,344
24961,6:56:01,Train_proto/L10/46,605
25096,6:58:16,Train_proto/L10/48,525
25231,7:00:31,Train_proto/L10/50,602
25366,7:02:46,Train_proto/L10/52,358
25501,7:05:01,Train_proto/L10/54,428
25636,7:07:16,Train_proto/L10/56,746
25771,7:09:31,Train_proto/L10/58,237
25906,7:11:46,Train_proto/L10/60,472
26041,7:14:01,Train_proto/L10/62,450
26176,7:16:16,Train_proto/L10/64,488
26311,7:18:31,Train_proto/L10/66,1060
26446,7:20:46,Train_proto/L10/68,756
26581,7:23:01,Train_proto/L10/70,675
26716,7:25:16,Train_proto/L10/72,752
26851,7:27:31,Train_proto/L10/74,365
26986,7:29:46,Train_proto/L10/76,510
27121,7:32:01,Train_proto/L10/78,765
27256,7:34:16,Train_proto/L10/80,632
27391,7:36:31,Train_proto/L10/82,297
27526,7:38:46,Train_proto/L10/84,595
27661,7:41:01,Train_proto/L10/86,535
27796,7:43:16,Train_proto/L10/88,393
27931,7:45:31,Train_proto/L10/90,232
28066,7:47:46,Train_proto/L10/92,517
28201,7:50:01,Train_proto/L10/94,341
28336,7:52:16,Train_proto/L10/96,442
28471,7:54:31,Train_proto/L10/98,685
28606,7:56:46,Train_proto/L10/100,444
28741,7:59:01,Train_proto/L10/102,1032
28876,8:01:16,Train_proto/L10/104,597
29011,8:03:31,Train_proto/L10/106,592
29146,8:05:46,Train_proto/L10/108,972
29281,8:08:01,Train_proto/L10/110,880
29416,8:10:16,Train_proto/L10/112,1053
29551,8:12:31,Train_proto/L10/114,656
29686,8:14:46,Train_proto/L10/116,449
29821,8:17:01,Train_proto/L10/118,987
29956,8:19:16,Train_proto/L10/120,658
30091,8:21:31,Train_proto/L10/122,424
30226,8:23:46,Train_proto/L10/124,330
30361,8:26:01,Train_proto/L10/126,610
30496,8:28:16,Train_proto/L10/128,844
