1,Colonia Jardín,https://en.wikipedia.org/wiki/Colonia_Jard%C3%ADn_(Madrid_Metro),40.3969795,-3.7746114
2,Prado de la Vega,https://en.wikipedia.org/wiki/Prado_de_la_Vega_(Madrid_Metro),40.4022955,-3.7812125
3,Colonia de los Ángeles,https://en.wikipedia.org/wiki/Colonia_de_los_%C3%81ngeles_(Madrid_Metro),40.4072109,-3.7844041
4,Prado del Rey,https://en.wikipedia.org/wiki/Prado_del_Rey_(Madrid_Metro),40.4104693,-3.7874826
5,Somosaguas Sur,https://en.wikipedia.org/wiki/Somosaguas_Sur_(Madrid_Metro),40.4153629,-3.7925254
6,Somosaguas Centro,https://en.wikipedia.org/wiki/Somosaguas_Centro_(Madrid_Metro),40.4193653,-3.798737
7,Pozuelo Oeste,https://en.wikipedia.org/wiki/Pozuelo_Oeste_(Madrid_Metro),40.4230733,-3.8044744
8,Bélgica,https://en.wikipedia.org/wiki/B%C3%A9lgica_(Madrid_Metro),40.4305834,-3.8075464
9,Dos Castillas,https://en.wikipedia.org/wiki/Dos_Castillas_(Madrid_Metro),40.4325346,-3.801616
10,Campus de Somosaguas,https://en.wikipedia.org/wiki/Campus_de_Somosaguas_(Madrid_Metro),40.4333803,-3.7952478
11,Avenida de Europa,https://en.wikipedia.org/wiki/Avenida_de_Europa_(Madrid_Metro),40.4393053,-3.7930537
12,Berna,https://en.wikipedia.org/wiki/Berna_(Madrid_Metro),40.4448676,-3.7911969
13,Estación de Aravaca,https://en.wikipedia.org/wiki/Estaci%C3%B3n_de_Aravaca_(Madrid_Metro),40.4483271,-3.7859073
,
